url,id,num_keywords,keywords
https://br.indeed.com/viewjob?jk=0fa73d7475a52ebf,0fa73d7475a52ebf,6,"Engenharia de software, Kanban, Metodologias ágeis, MySQL, SQL, Scrum"
https://br.indeed.com/viewjob?jk=6f8f1767d3e779ec,6f8f1767d3e779ec,5,"Administração de banco de dados, Banco de dados relacional, MongoDB, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=5b6e953d415c82bf,5b6e953d415c82bf,5,"Frameworks, IoT, MongoDB, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=573cf4a803993534,573cf4a803993534,5,"Kanban, Levantamento de requisitos, Metodologias ágeis, SQL, Scrum"
https://br.indeed.com/viewjob?jk=c19a021be03d0897,c19a021be03d0897,5,"CEM, Frameworks, IoT, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=f21ca6a4f2bfbb70,f21ca6a4f2bfbb70,5,"CEM, EMI, Redes de computadores, SQL, Scrum"
https://br.indeed.com/viewjob?jk=67629bd3daf3eaed,67629bd3daf3eaed,5,"CEM, Frameworks, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=f514d535369cd410,f514d535369cd410,5,"Frameworks, Kanban, Machine learning, Modelos preditivos, Scrum"
https://br.indeed.com/viewjob?jk=3f4955398d86ec0d,3f4955398d86ec0d,5,"Banco de dados relacional, Frameworks, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=83422358cfca5279,83422358cfca5279,5,"Análise de sistemas, MongoDB, MySQL, Redes de computadores, SQL"
https://br.indeed.com/viewjob?jk=3cca43fbfe320f52,3cca43fbfe320f52,5,"CEM, EMI, IoT, Micro-ondas, UPS"
https://br.indeed.com/viewjob?jk=ddd4fd11c64f28bf,ddd4fd11c64f28bf,5,"Metodologias ágeis, Modelagem de software, MongoDB, SQL, Scrum"
https://br.indeed.com/viewjob?jk=691fc1ef5d54a935,691fc1ef5d54a935,5,"EMI, Frameworks, PostgreSQL, SQL, Scrum"
https://br.indeed.com/viewjob?jk=c614f66eb2f4ca31,c614f66eb2f4ca31,5,"Frameworks, Kanban, Machine learning, Modelos preditivos, Scrum"
https://br.indeed.com/viewjob?jk=f1d2dde9e11188f5,f1d2dde9e11188f5,5,"EMI, Engenharia de software, Frameworks, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=c16656dbd3e87ad9,c16656dbd3e87ad9,5,"Frameworks, MongoDB, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=1f9912149a76e492,1f9912149a76e492,5,"Análise de dados, CEM, Levantamento de requisitos, SQL, Scrum"
https://br.indeed.com/viewjob?jk=cf0663bfe75a197b,cf0663bfe75a197b,5,"CEM, EMI, Engenharia de software, SQL, Testes de software"
https://br.indeed.com/viewjob?jk=baf7410db2ade9b2,baf7410db2ade9b2,5,"CEM, EMI, Kanban, SQL, Scrum"
https://br.indeed.com/viewjob?jk=e2f17be0c8e5d378,e2f17be0c8e5d378,5,"Análise de dados, Engenharia de software, Modelos preditivos, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=ffbd3e2802bf62d1,ffbd3e2802bf62d1,5,"Arquitetura de software, Metodologias ágeis, Modelagem de dados, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=fe5f3c74f1bf9f1f,fe5f3c74f1bf9f1f,5,"EMI, Metodologias ágeis, Padrões de projeto, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=38f748a95dadfe9e,38f748a95dadfe9e,5,"CEM, Frameworks, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=7e9a4cb9cf15b545,7e9a4cb9cf15b545,5,"CEM, Frameworks, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=6f66dbd0614284a2,6f66dbd0614284a2,5,"CEM, EMI, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=559c391574e4f1db,559c391574e4f1db,5,"EMI, Eletrônica de potência, Inversores de frequência, Tiristores, UPS"
https://br.indeed.com/viewjob?jk=7cb0bbe7742cfe9a,7cb0bbe7742cfe9a,5,"Banco de dados relacional, EMI, Frameworks, MySQL, SQL"
https://br.indeed.com/viewjob?jk=8ec5bc89372ab33e,8ec5bc89372ab33e,5,"CEM, EMI, Metodologias ágeis, Padrões de projeto, SQL"
https://br.indeed.com/viewjob?jk=3d24058d1feb2980,3d24058d1feb2980,5,"Análise de dados, Machine learning, Metodologias ágeis, SQL, UPS"
https://br.indeed.com/viewjob?jk=6b1cd0d99ce2be99,6b1cd0d99ce2be99,5,"Arquitetura de software, CEM, EMI, Engenharia de software, Testes de software"
https://br.indeed.com/viewjob?jk=46e54dd13422652d,46e54dd13422652d,5,"Arquitetura de software, CEM, EMI, Engenharia de software, Testes de software"
https://br.indeed.com/viewjob?jk=c6ee0e5ebd31bdcf,c6ee0e5ebd31bdcf,5,"Desenvolvimento ágil, Engenharia de software, MySQL, SQL, Sistemas de controle"
https://br.indeed.com/viewjob?jk=21b83e3f854b80a1,21b83e3f854b80a1,5,"EMI, Frameworks, MongoDB, MySQL, SQL"
https://br.indeed.com/viewjob?jk=2c86463fa7fbe329,2c86463fa7fbe329,5,"CEM, Frameworks, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=6f0796b63145dfe7,6f0796b63145dfe7,5,"CEM, Desenvolvimento ágil, MongoDB, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=cb1f0751f15a024d,cb1f0751f15a024d,5,"EMI, Engenharia de software, Levantamento de requisitos, Metodologias ágeis, SQL"
https://br.indeed.com/viewjob?jk=8fdaeec5263c6faa,8fdaeec5263c6faa,5,"Análise de dados, CEM, EMI, MySQL, SQL"
https://br.indeed.com/viewjob?jk=9fdc3c3dc145a222,9fdc3c3dc145a222,5,"CEM, EMI, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=28823fb24052d244,28823fb24052d244,5,"Arquitetura de software, CEM, Kanban, SQL, Scrum"
https://br.indeed.com/viewjob?jk=671cff28f9990b22,671cff28f9990b22,5,"EMI, Metodologias ágeis, Padrões de projeto, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=2ddcac69abce5cbd,2ddcac69abce5cbd,5,"CEM, EMI, Metodologias ágeis, Padrões de projeto, SQL"
https://br.indeed.com/viewjob?jk=81edc4fc8832bda3,81edc4fc8832bda3,5,"CEM, EMI, Engenharia de software, SQL, Testes de software"
https://br.indeed.com/viewjob?jk=0ad7dad11a9939d6,0ad7dad11a9939d6,5,"Engenharia de software, Inteligência artificial, MongoDB, MySQL, SQL"
https://br.indeed.com/viewjob?jk=b49f816f7573cc6c,b49f816f7573cc6c,5,"Deep learning, Kanban, Machine learning, Scrum, UPS"
https://br.indeed.com/viewjob?jk=bda2850246060577,bda2850246060577,4,"Banco de dados relacional, Frameworks, Padrões de projeto, SQL"
https://br.indeed.com/viewjob?jk=9e9199e96f1803a5,9e9199e96f1803a5,4,"EMI, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=37e89299248cc897,37e89299248cc897,4,"EMI, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=0a67c3bd9784432e,0a67c3bd9784432e,4,"Levantamento de requisitos, Metodologias ágeis, SQL, Scrum"
https://br.indeed.com/viewjob?jk=09ebb264f60e031a,09ebb264f60e031a,4,"Kanban, Levantamento de requisitos, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=e53f467cf2ef283a,e53f467cf2ef283a,4,"Arquitetura de software, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=1479e7160bedf063,1479e7160bedf063,4,"CEM, IoT, Padrões de projeto, SQL"
https://br.indeed.com/viewjob?jk=7241022c6e62364f,7241022c6e62364f,4,"Banco de dados relacional, EMI, Levantamento de requisitos, SQL"
https://br.indeed.com/viewjob?jk=b7f723272752a666,b7f723272752a666,4,"Deep learning, Kanban, Scrum, UPS"
https://br.indeed.com/viewjob?jk=99b5c61bae703ade,99b5c61bae703ade,4,"CEM, Redes de computadores, SQL, Scrum"
https://br.indeed.com/viewjob?jk=556f7d2572f36d60,556f7d2572f36d60,4,"EMI, MongoDB, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=91b7bd56b676f16b,91b7bd56b676f16b,4,"CEM, Redes de computadores, SQL, Scrum"
https://br.indeed.com/viewjob?jk=d8000a3544a5a3b1,d8000a3544a5a3b1,4,"Inteligência artificial, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=1315acd16f00af94,1315acd16f00af94,4,"EMI, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=848bdd52b225cac1,848bdd52b225cac1,4,"Kanban, Metodologias ágeis, SQL, Scrum"
https://br.indeed.com/viewjob?jk=9cdf754e89201678,9cdf754e89201678,4,"CEM, IoT, Padrões de projeto, SQL"
https://br.indeed.com/viewjob?jk=6a9f0aa861e95c3f,6a9f0aa861e95c3f,4,"EMI, IoT, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=e45bd622fbfb1963,e45bd622fbfb1963,4,"EMI, Engenharia de software, MongoDB, SQL"
https://br.indeed.com/viewjob?jk=a36c984e32596525,a36c984e32596525,4,"EMI, PostgreSQL, Protocolos de comunicação, SQL"
https://br.indeed.com/viewjob?jk=e1c3ae07543f5af3,e1c3ae07543f5af3,4,"CEM, EMI, Kanban, Scrum"
https://br.indeed.com/viewjob?jk=b80a4b0b4e961e4f,b80a4b0b4e961e4f,4,"Análise de dados, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=21b3dbcee79c1664,21b3dbcee79c1664,4,"EMI, Engenharia de software, Metodologias ágeis, Regressão"
https://br.indeed.com/viewjob?jk=b8384d16aa8e9732,b8384d16aa8e9732,4,"Frameworks, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=12c372c838e013dd,12c372c838e013dd,4,"CEM, Inteligência artificial, IoT, Redes de computadores"
